sun altitude,sat altitude,sat height,measured_ab,irradiance,aoi,az diff
-22.9,22.5,532931.5,8.37699287491377,1.22197e-11,19.1,67.4
-22.9,22.8,532915.6,8.39328701694854,1.20376e-11,19.2,67.69999999999999
-22.9,23.0,532902.4,8.33934451757027,1.26508e-11,19.3,67.9
-22.9,24.8,532805.0,8.1251667190897,1.54096e-11,19.8,69.6
-22.9,25.0,532792.7,8.20380298386636,1.43329e-11,19.8,69.9
-22.9,25.3,532776.7,8.11247051462009,1.55908e-11,19.9,70.19999999999999
-22.9,25.6,532763.2,7.78985043074736,2.09854e-11,20.0,70.5
-22.9,25.9,532747.8,8.01358666491922,1.70774e-11,20.1,70.80000000000001
-22.9,26.1,532733.6,7.99164463519848,1.74261e-11,20.1,71.1
-23.0,28.4,532619.7,7.74105519634445,2.195e-11,20.7,73.6
-23.0,28.7,532604.5,7.73031425546129,2.21683e-11,20.8,73.9
-23.0,29.0,532590.5,7.73567165920245,2.20591e-11,20.8,74.30000000000001
-23.0,29.3,532575.9,7.67435899122618,2.33407e-11,20.9,74.6
-14.4,23.9,526060.6,4.68240436329178,3.671946e-10,14.1,88.19999999999999
-14.4,23.9,526065.1,4.68768706410389,3.654124e-10,14.0,87.89999999999998
-14.4,24.0,526076.8,4.76413082152795,3.405695e-10,13.9,87.0
-14.4,24.0,526081.1,4.70977012959488,3.580552e-10,13.9,86.80000000000001
-14.4,24.5,526135.4,4.71704845404957,3.55663e-10,13.3,82.80000000000001
-14.4,24.5,526139.9,4.73390321655005,3.501844e-10,13.2,82.5
-14.4,24.5,526144.4,4.77948952349957,3.357857e-10,13.2,82.10000000000002
-14.4,24.6,526148.9,4.80009949781282,3.294718e-10,13.1,81.80000000000001
-14.4,24.6,526153.7,4.76740077131589,3.395453e-10,13.1,81.39999999999998
-14.3,24.8,526198.0,4.7664702198734,3.398365e-10,12.6,78.0
-14.3,24.8,526202.4,4.74332748554646,3.471579e-10,12.5,77.60000000000002
-14.3,24.8,526206.9,4.7536802215937,3.438634e-10,12.5,77.30000000000001
-14.3,24.8,526211.9,4.74446962763011,3.467929e-10,12.4,76.89999999999998
-16.3,21.5,526904.6,5.60400911861752,1.571283e-10,7.2,2.8000000000000043
-16.3,21.2,526909.5,5.46716007304447,1.782354e-10,7.1,2.5
-16.3,21.0,526913.2,5.31464469954549,2.051163e-10,7.1,2.200000000000003
-16.3,20.8,526916.8,5.22893075499095,2.219656e-10,7.0,2.0
-15.0,32.4,526672.3,7.6517749577696,2.38313e-11,15.9,97.2
-15.0,32.2,526679.0,7.84110121150048,2.00178e-11,15.8,96.50000000000001
-15.0,32.0,526685.9,7.80573243275691,2.06806e-11,15.7,95.7
-15.0,31.8,526693.2,7.73583128176389,2.20559e-11,15.6,95.00000000000001
-15.0,29.9,526752.5,8.06672835174358,1.62617e-11,14.9,88.9
-15.0,29.7,526758.0,8.00276486306287,1.72485e-11,14.8,88.4
-15.0,29.5,526763.8,7.97018265368082,1.77739e-11,14.8,87.9
-15.0,29.3,526769.2,8.1833892308315,1.4605e-11,14.7,87.4
-15.0,29.0,526775.8,8.08819571099708,1.59433e-11,14.6,86.69999999999999
-15.0,28.8,526782.1,8.19027400442079,1.45127e-11,14.5,86.19999999999999
-15.0,27.0,526829.9,8.12377953248698,1.54293e-11,13.9,82.0
-15.0,26.8,526835.2,8.1782212159313,1.46747e-11,13.8,81.6
-14.9,26.6,526841.5,8.370842155778,1.22891e-11,13.8,80.9
-14.9,26.4,526846.9,8.36519575839657,1.23532e-11,13.7,80.5
-14.9,26.1,526853.6,8.33067054728651,1.27523e-11,13.6,80.0
-14.9,25.9,526859.5,8.54141619445486,1.05024e-11,13.5,79.5
-14.9,24.2,526901.6,8.43585273552698,1.15748e-11,12.9,76.3
-14.9,24.1,526906.0,8.60234558631787,9.9293e-12,12.9,76.0
-14.9,23.8,526911.4,8.70415320196747,9.0405e-12,12.8,75.6
-14.9,23.6,526917.2,8.64503177548508,9.5465e-12,12.7,75.2
-14.9,23.4,526922.7,8.75153815550406,8.6545e-12,12.6,74.8
-14.9,22.9,526935.5,8.9683366617756,7.0879e-12,12.5,73.9
-14.9,22.8,526938.2,8.90561228024665,7.5095e-12,12.4,73.7
-14.9,22.7,526940.8,8.89318237315319,7.596e-12,12.4,73.5
-14.9,22.6,526943.1,8.85558572331601,7.8636e-12,12.3,73.4
-14.9,22.5,526945.6,9.00582914751927,6.8474e-12,12.3,73.1
-14.9,22.4,526948.1,9.03827519918227,6.6458e-12,12.3,73.0
-14.9,22.3,526950.6,9.07056636654362,6.451e-12,12.2,72.80000000000001
-14.9,22.2,526952.8,8.97193941761837,7.0645e-12,12.2,72.6
-14.9,22.1,526954.9,8.9943375028461,6.9202e-12,12.2,72.5
-14.9,22.0,526957.2,9.02692756440158,6.7156e-12,12.1,72.4
-14.9,22.0,526959.1,9.03992843795752,6.6357e-12,12.1,72.19999999999999
-14.9,21.7,526966.6,9.16374115966861,5.9205e-12,12.0,71.69999999999999
-14.9,21.6,526967.9,8.84709199088888,7.9254e-12,12.0,71.69999999999999
-14.9,21.6,526968.8,9.01338647730824,6.7999e-12,12.0,71.6
-14.9,21.5,526972.0,8.90579390959028,7.5082e-12,11.9,71.4
-14.9,21.4,526972.3,9.04570422980143,6.6004e-12,11.9,71.4
-14.9,21.2,526977.8,9.14479717773164,6.0247e-12,11.8,71.0
-14.9,21.1,526981.9,9.15838818816894,5.9498e-12,11.8,70.80000000000001
-14.9,21.1,526981.9,8.82116794764272,8.1169e-12,11.8,70.80000000000001
-14.9,20.9,526987.2,9.1839200650092,5.8115e-12,11.7,70.4
-14.9,20.9,526987.3,9.15901534529848,5.9463e-12,11.7,70.4
-14.9,20.6,526992.5,9.13579591302981,6.0749e-12,11.6,70.1
-14.9,20.6,526992.6,9.1315859006121,6.0985e-12,11.6,70.1
-14.9,20.5,526995.5,9.08499967460575,6.3658e-12,11.6,69.9
-14.9,20.4,526999.0,9.15295666274825,5.9796e-12,11.5,69.69999999999999
-14.9,20.3,527001.3,9.18778376306408,5.7908e-12,11.5,69.6
-14.9,20.2,527003.8,9.25733149943724,5.4315e-12,11.4,69.4
-14.9,20.1,527005.8,9.24735335522643,5.4817e-12,11.4,69.30000000000001
-14.9,20.0,527007.9,9.27471299853877,5.3453e-12,11.4,69.19999999999999
-16.3,25.3,526934.6,8.69328164630735,9.1315e-12,14.5,76.89999999999999
-16.3,25.1,526939.7,8.58599002358236,1.008e-11,14.4,76.5
-16.3,24.8,526945.2,8.76337724668162,8.5606e-12,14.3,76.0
-16.3,24.6,526949.5,8.85012882417516,7.9032e-12,14.2,75.7
-16.3,22.3,526998.0,9.0846109682967,6.3681e-12,13.5,72.4
-16.3,22.1,527002.8,9.39301489364301,4.7934e-12,13.4,72.10000000000001
-16.3,21.8,527008.0,9.34391953301182,5.0152e-12,13.4,71.8
-16.3,21.3,527019.4,9.24130018142912,5.5123e-12,13.2,71.10000000000001
-20.4,23.1,527029.9,6.52677943702395,6.71655e-11,11.8,5.100000000000001
-20.4,22.9,527032.8,6.574736910198,6.42633e-11,11.8,4.800000000000004
-20.3,22.7,527036.3,6.55649030543071,6.53524e-11,11.7,4.400000000000006
-20.3,22.5,527039.8,6.52160879460427,6.74861e-11,11.6,4.0
-14.7,20.0,533150.3,9.12406438760378,6.1409e-12,10.8,68.0
-14.7,20.1,533151.2,9.01980198313127,6.7598e-12,10.8,68.0
-14.7,20.1,533159.8,9.17559407601785,5.8562e-12,10.8,68.30000000000001
-14.7,20.2,533168.9,9.17569843621366,5.8556e-12,10.9,68.6
-14.7,20.2,533179.0,9.15682526676906,5.9583e-12,11.0,69.0
-14.7,20.3,533185.6,9.16539605267087,5.9115e-12,11.0,69.19999999999999
-14.7,20.3,533191.5,9.16182001857769,5.931e-12,11.0,69.4
-14.7,20.3,533198.4,9.17414337289154,5.864e-12,11.1,69.69999999999999
-14.7,20.4,533205.0,9.14686992281513,6.0132e-12,11.1,69.9
-14.7,20.4,533210.8,9.09107614135739,6.3303e-12,11.2,70.1
-14.7,20.4,533217.3,9.15634320398372,5.961e-12,11.2,70.4
-14.7,20.5,533223.5,9.05435276773853,6.5481e-12,11.3,70.6
-14.7,20.5,533229.7,9.04376435139126,6.6122e-12,11.3,70.80000000000001
-14.7,20.6,533235.2,9.06689999970816,6.4728e-12,11.3,71.0
-14.7,20.6,533241.4,9.04325510721292,6.6153e-12,11.4,71.30000000000001
-14.7,20.7,533259.8,8.99638949703115,6.9072e-12,11.5,71.9
-14.7,20.7,533263.9,8.83426360308185,8.0195e-12,11.5,72.1
-14.7,20.7,533266.0,9.00269932197068,6.8671e-12,11.6,72.19999999999999
-14.7,20.8,533277.3,8.99658638407938,6.9059e-12,11.6,72.6
-14.7,20.8,533278.1,8.83127652853566,8.0416e-12,11.6,72.6
-14.7,20.8,533288.2,8.99009382998459,6.9473e-12,11.7,73.0
-14.7,20.9,533293.1,8.84650502058717,7.9296e-12,11.7,73.19999999999999
-14.7,20.9,533295.8,8.98338024536935,6.9904e-12,11.8,73.30000000000001
-14.7,20.9,533308.8,8.9080973543868,7.4923e-12,11.9,73.80000000000001
-14.7,20.9,533309.3,8.67627672218568,9.2757e-12,11.9,73.80000000000001
-14.7,21.0,533318.7,8.91125782685061,7.4705e-12,11.9,74.19999999999999
-14.7,21.0,533323.1,8.7885195783863,8.3646e-12,12.0,74.4
-14.7,21.0,533326.5,8.89706821610819,7.5688e-12,12.0,74.5
-14.7,21.1,533339.7,8.9247240575935,7.3785e-12,12.1,75.0
-14.7,21.1,533339.7,8.76470273909159,8.5502e-12,12.1,75.0
-14.7,21.1,533349.5,8.92106137636077,7.4034e-12,12.1,75.29999999999998
-14.8,21.2,533357.4,8.87593868831245,7.7176e-12,12.2,75.59999999999997
-14.8,21.2,533364.2,8.86188043708023,7.8181e-12,12.2,75.89999999999998
-14.8,21.2,533370.9,8.86226435618107,7.8154e-12,12.3,76.09999999999997
-14.8,21.3,533376.8,8.84677786610854,7.9276e-12,12.3,76.39999999999998
-14.8,21.3,533383.6,8.83319270314775,8.0275e-12,12.4,76.69999999999999
-14.8,21.3,533389.6,8.83735159557427,7.9968e-12,12.4,76.89999999999998
-14.8,21.3,533395.7,8.83196945827868,8.0365e-12,12.5,77.09999999999997
-14.8,21.4,533401.9,8.81048667945713,8.1971e-12,12.5,77.39999999999998
-14.8,21.4,533407.9,8.83710029456251,7.9986e-12,12.5,77.59999999999997
-14.8,21.4,533413.5,8.81306223786071,8.1777e-12,12.6,77.89999999999998
-14.8,21.5,533432.7,8.79970263760955,8.2789e-12,12.7,78.69999999999999
-14.8,21.5,533436.6,8.66704812804755,9.3548e-12,12.8,78.79999999999998
-14.8,21.5,533439.4,8.77210405134111,8.4921e-12,12.8,78.89999999999998
-14.8,21.5,533448.9,8.67466301990276,9.2895e-12,12.8,79.29999999999998
-14.8,21.5,533449.9,8.79562189600628,8.3101e-12,12.8,79.39999999999998
-14.8,21.6,533464.0,8.78043260712928,8.4272e-12,12.9,79.99999999999997
-14.8,21.6,533465.4,8.61435508900567,9.8201e-12,13.0,79.99999999999997
-14.8,21.6,533473.7,8.77611587856551,8.4608e-12,13.0,80.39999999999998
-14.8,21.6,533478.6,8.61463136877448,9.8176e-12,13.1,80.59999999999997
-14.8,21.6,533484.2,8.7623650330137,8.5686e-12,13.1,80.79999999999998
-14.8,21.7,533494.5,8.73498476975543,8.7874e-12,13.2,81.19999999999999
-14.8,21.7,533495.1,8.57131414098222,1.02172e-11,13.2,81.29999999999998
-14.8,21.7,533506.7,8.72844427082736,8.8405e-12,13.3,81.79999999999998
-14.8,21.7,533511.3,8.62966203676755,9.6826e-12,13.3,81.89999999999998
-14.8,21.7,533516.1,8.74367288856377,8.7174e-12,13.3,82.19999999999999
-14.8,21.7,533523.2,8.70563635008604,9.0282e-12,13.4,82.49999999999997
-14.8,21.8,533532.2,8.72962363578203,8.8309e-12,13.4,82.79999999999998
-14.8,21.8,533538.2,8.68928420411554,9.1652e-12,13.5,83.09999999999997
-14.8,21.8,533544.8,8.7133911409057,8.9639e-12,13.5,83.39999999999998
-14.8,21.8,533550.8,8.73295338554302,8.8039e-12,13.6,83.59999999999997
-14.8,21.8,533556.9,8.74836731184652,8.6798e-12,13.6,83.89999999999998
-14.8,21.8,533562.5,8.70962840624617,8.9951e-12,13.7,84.19999999999999
-17.1,20.1,533760.2,8.88788508910945,7.6331e-12,15.1,79.90000000000003
-17.2,20.6,533937.3,8.68080908676499,9.237e-12,16.6,88.30000000000001
-17.2,20.6,533955.9,8.67953643999933,9.2479e-12,16.8,89.20000000000002
-17.2,20.6,533974.6,8.71043016124179,8.9884e-12,17.0,90.20000000000002
-17.3,20.6,533994.1,8.55690907856891,1.03536e-11,17.2,91.20000000000002
-17.3,20.6,534010.0,8.61084073189688,9.8519e-12,17.3,92.00000000000003
-17.3,20.6,534023.4,8.46745503759083,1.12428e-11,17.4,92.6
-17.4,20.2,534187.4,8.09477911358639,1.58469e-11,19.0,101.30000000000001
-17.4,20.2,534207.7,8.15443569119294,1.49997e-11,19.2,102.4
-17.6,24.2,525632.5,8.63304391638945,9.6525e-12,12.0,47.7
-17.6,24.0,525639.8,8.68035252600939,9.2409e-12,11.9,47.400000000000006
-17.6,23.8,525646.8,8.66398437630876,9.3813e-12,11.9,47.10000000000001
-17.6,23.7,525652.6,8.721116826786,8.9004e-12,11.8,46.900000000000006
-17.6,23.5,525657.4,8.70370665385137,9.0443e-12,11.7,46.7
-17.6,23.4,525661.3,8.78009233106273,8.4298e-12,11.7,46.60000000000001
-17.6,23.3,525666.0,8.70461776144264,9.0367e-12,11.7,46.400000000000006
-17.6,23.2,525670.1,8.70496764672515,9.0338e-12,11.6,46.2
-17.6,23.1,525674.8,8.76662193675743,8.5351e-12,11.6,45.9
-17.6,22.9,525680.9,8.73112876891176,8.8187e-12,11.5,45.699999999999996
-17.6,22.8,525684.8,8.7064767074765,9.0212e-12,11.5,45.6
-17.6,22.7,525689.4,8.76405345088736,8.5553e-12,11.4,45.4
-17.6,22.6,525693.4,8.70516957164599,9.0321e-12,11.4,45.199999999999996
-17.6,22.4,525697.6,8.81747242741618,8.1445e-12,11.3,45.1
-17.6,22.1,525712.1,8.75614481306981,8.6178e-12,11.2,44.6
-17.6,21.9,525718.1,8.82890899403766,8.0592e-12,11.1,44.4
-17.6,21.7,525725.7,8.78972007280082,8.3554e-12,11.0,44.1
-17.6,21.5,525733.8,8.8026390115627,8.2566e-12,10.9,43.800000000000004
-17.6,21.3,525742.9,8.8306925302955,8.046e-12,10.8,43.50000000000001
-17.6,21.0,525754.9,8.74870926182247,8.677e-12,10.7,43.1
-17.5,20.6,525766.9,8.70213217558788,9.0574e-12,10.6,42.699999999999996
-17.5,20.5,525773.9,8.70609537369593,9.0244e-12,10.5,42.50000000000001
-17.5,20.3,525780.2,8.75267524699773,8.6454e-12,10.4,42.300000000000004
-17.5,20.2,525784.9,8.63024213059978,9.6774e-12,10.4,42.199999999999996
-17.5,20.1,525790.6,8.65882260118765,9.426e-12,10.3,42.00000000000001
-16.0,21.3,535187.7,7.13285300954611,3.84341e-11,15.3,87.09999999999997
-16.0,21.5,535185.0,6.83153239690016,5.07276e-11,15.4,87.69999999999999
-16.0,21.6,535182.2,6.91626134048129,4.69195e-11,15.5,88.29999999999998
-16.0,21.7,535179.2,7.03036530722961,4.22388e-11,15.6,88.99999999999997
-16.0,21.9,535176.3,6.8065735472996,5.19073e-11,15.7,89.59999999999997
-16.1,22.0,535172.7,6.87181325491218,4.88801e-11,15.9,90.29999999999998
-16.1,22.4,535164.2,6.68734067794975,5.79324e-11,16.1,92.09999999999997
-16.1,22.5,535161.0,6.71988523589775,5.62217e-11,16.2,92.69999999999999
-16.1,22.6,535157.4,6.63501975689937,6.07925e-11,16.4,93.39999999999998
-16.1,22.7,535153.7,6.65011287954392,5.99532e-11,16.5,94.09999999999997
-16.1,22.9,535150.1,6.60804110800649,6.2322e-11,16.6,94.69999999999999
-16.1,23.0,535146.4,6.67859079022629,5.84012e-11,16.7,95.39999999999998
-16.1,23.2,535136.1,6.57604556689589,6.41859e-11,17.0,97.19999999999999
-16.1,23.3,535132.2,6.55761060267327,6.5285e-11,17.1,97.80000000000001
-16.1,23.4,535127.8,6.54406359548147,6.61047e-11,17.2,98.60000000000002
-16.1,23.5,535123.6,6.53150247716785,6.68739e-11,17.3,99.30000000000001
-16.8,22.3,534193.0,7.58474520111793,2.53489e-11,19.8,111.09999999999997
-16.8,22.4,534172.9,7.42491233054231,2.93692e-11,20.0,112.19999999999999
-16.8,22.5,534158.2,7.73879947152707,2.19957e-11,20.1,112.99999999999997
-16.8,22.5,534155.4,7.50688667929048,2.72334e-11,20.1,113.09999999999997
-16.8,22.6,534138.7,7.69221611124401,2.29599e-11,20.2,113.99999999999997
-16.8,22.6,534135.5,7.46749511273147,2.82397e-11,20.3,114.19999999999999
-16.8,22.7,534115.4,7.47087096989138,2.8152e-11,20.4,115.19999999999999
-16.8,22.7,534112.3,7.27568830125972,3.36963e-11,20.4,115.39999999999998
-16.8,22.8,534096.9,7.40880423600974,2.98082e-11,20.5,116.19999999999999
-16.8,22.8,534093.7,7.25397209461217,3.43771e-11,20.6,116.39999999999998
-16.8,22.8,534079.3,7.34495023311325,3.16138e-11,20.7,117.09999999999997
-16.8,22.9,534068.9,7.39562052531087,3.01724e-11,20.8,117.69999999999999
-16.9,22.9,534058.3,7.30651233948765,3.27531e-11,20.8,118.19999999999999
-16.9,22.9,534046.7,7.2550925328162,3.43416e-11,20.9,118.79999999999998
-16.9,23.0,534036.0,7.10928305250598,3.92775e-11,21.0,119.39999999999998
-16.9,23.0,534024.9,7.1200965615794,3.88883e-11,21.1,119.99999999999997
-16.9,23.0,534013.6,7.08962352565204,3.99952e-11,21.2,120.59999999999997
-16.9,23.0,534003.1,7.14124276191638,3.81382e-11,21.2,121.09999999999997
-16.9,23.0,533992.8,7.15013417580558,3.78272e-11,21.3,121.69999999999999
-16.9,23.0,533982.1,7.11917979739815,3.89211e-11,21.4,122.19999999999999
-16.9,23.1,533970.9,7.0568738950794,4.122e-11,21.5,122.79999999999998
-16.9,23.1,533960.0,7.03326257309407,4.21262e-11,21.5,123.29999999999998
-16.9,23.1,533949.5,7.01383890662759,4.28866e-11,21.6,123.89999999999998
-16.9,23.1,533937.4,7.06548377825538,4.08944e-11,21.7,124.49999999999997
-16.9,23.1,533915.1,7.22076886001358,3.54446e-11,21.9,125.5
-16.9,23.1,533912.4,7.07076611691982,4.06959e-11,21.9,125.70000000000002
-16.9,23.1,533893.9,7.51756399077326,2.69669e-11,22.0,126.60000000000002
-16.9,23.1,533890.8,7.44814412634526,2.87475e-11,22.0,126.70000000000002
-16.9,23.0,533873.9,7.99774434187943,1.73284e-11,22.1,127.60000000000002
-16.9,23.0,533870.8,7.92629354157912,1.85071e-11,22.2,127.70000000000002
-16.9,23.0,533852.9,8.82045729646678,8.1222e-12,22.3,128.60000000000002
-17.0,23.0,533827.7,9.92332217526819,2.9412e-12,22.5,129.9
-17.0,22.9,533804.3,10.6114196678278,1.5605e-12,22.6,131.0
-13.4,33.7,526688.3,6.07075085751179,1.022251e-10,19.6,172.1
-13.4,34.0,526693.1,6.01496146479555,1.076151e-10,19.5,172.4
-13.4,34.3,526698.9,5.96830735924416,1.123401e-10,19.4,172.7
-13.4,34.6,526705.3,5.94796349968392,1.14465e-10,19.4,173.1
-21.8,57.3,526709.9,5.98469705523295,1.106571e-10,19.3,16.1
-13.4,35.0,526711.4,5.8510812652757,1.251484e-10,19.3,173.5
-13.4,35.2,526715.2,5.82898185372737,1.277219e-10,19.3,173.79999999999998
-13.4,35.4,526718.7,5.77003789238148,1.348475e-10,19.2,174.0
-13.4,35.6,526721.6,5.77532382580201,1.341926e-10,19.2,174.2
-13.4,35.8,526724.7,5.75562718652342,1.366492e-10,19.2,174.5
-13.4,36.0,526727.8,5.72469728042848,1.40598e-10,19.1,174.7
-13.4,36.1,526730.7,5.75128258478304,1.371971e-10,19.1,174.9
-21.8,54.6,526733.0,5.45293538020948,1.805859e-10,19.1,18.299999999999997
-13.4,36.3,526733.7,5.72640859984908,1.403765e-10,19.1,175.1
-13.4,36.5,526737.1,5.70430597785227,1.432635e-10,19.0,175.4
-13.4,36.7,526740.4,5.6737510141781,1.473525e-10,19.0,175.6
-13.4,36.9,526744.1,5.61468798703488,1.555904e-10,19.0,175.9
-21.8,53.4,526744.3,6.00892545825346,1.082151e-10,19.0,19.200000000000003
-13.4,37.1,526746.9,5.6508920436398,1.504878e-10,18.9,176.1
-13.4,37.3,526749.9,5.58811628035156,1.594452e-10,18.9,176.29999999999998
-21.8,52.0,526756.7,6.16894534102948,9.33856e-11,18.8,20.200000000000003
-13.4,37.8,526758.7,5.55045346174427,1.650732e-10,18.8,177.1
-13.4,37.9,526760.2,5.37265842485334,1.94444e-10,18.8,177.2
-13.4,38.0,526761.7,5.51484809324493,1.705763e-10,18.8,177.29999999999998
-13.4,38.3,526765.7,5.4449214646511,1.819238e-10,18.7,177.6
-21.8,50.8,526767.7,6.23004753596598,8.82752e-11,18.7,20.9
-13.4,38.6,526770.6,5.48228905570025,1.75769e-10,18.7,178.1
-13.4,38.7,526772.4,5.35287777317171,1.98019e-10,18.7,178.2
-13.4,39.0,526776.0,5.43528147246889,1.835462e-10,18.6,178.7
-13.4,39.2,526779.9,5.45548301857416,1.801627e-10,18.6,179.0
-21.8,49.5,526780.5,6.27772554282625,8.44827e-11,18.6,21.799999999999997
-13.3,39.6,526786.0,5.27212252423705,2.133089e-10,18.5,179.60000000000002
-13.3,39.6,526786.1,5.35070913287952,1.984149e-10,18.5,179.60000000000002
-21.8,48.9,526786.5,6.2938858975106,8.32345e-11,18.5,22.1
-13.3,39.9,526791.0,5.29210737211375,2.094185e-10,18.5,180.0
-21.8,48.2,526793.0,6.33196983931727,8.03655e-11,18.4,22.5
-13.3,40.1,526793.2,5.09732189211752,2.505701e-10,18.4,179.7
-13.3,40.2,526795.2,5.27416426071883,2.129082e-10,18.4,179.5
-21.8,47.6,526799.1,6.37461414110378,7.72702e-11,18.4,22.9
-13.3,40.5,526799.5,5.20228849329196,2.274797e-10,18.4,179.10000000000002
-13.3,40.7,526802.3,5.20627757278246,2.266454e-10,18.3,178.8
-21.8,47.0,526805.0,6.42531173327908,7.37451e-11,18.3,23.200000000000003
-13.3,40.9,526805.3,5.18314464529572,2.315262e-10,18.3,178.5
-13.3,41.1,526808.1,5.1766266806224,2.329203e-10,18.3,178.2
-13.3,41.3,526810.8,5.12593065526925,2.440539e-10,18.2,178.0
-21.8,46.3,526811.3,6.5167362635955,6.77896e-11,18.2,23.5
-13.3,41.5,526813.8,5.22275172828974,2.232325e-10,18.2,177.60000000000002
-13.3,41.6,526816.5,5.19158905913195,2.297325e-10,18.2,177.3
-21.8,45.7,526817.5,6.62141141139621,6.15592e-11,18.2,23.799999999999997
-13.3,41.8,526818.9,5.26873306993728,2.139759e-10,18.2,177.10000000000002
-13.3,42.0,526821.6,5.29349105258462,2.091518e-10,18.1,176.8
-21.8,45.1,526823.3,6.71415008207314,5.65194e-11,18.1,24.0
-13.3,42.2,526824.1,5.30550195290121,2.068508e-10,18.1,176.5
-13.3,42.4,526826.9,5.38396272750023,1.924301e-10,18.1,176.2
-21.8,44.6,526829.4,6.8394013053967,5.03613e-11,18.0,24.299999999999997
-21.8,44.0,526835.4,6.94793136042146,4.55706e-11,18.0,24.6
-21.8,43.5,526841.1,7.1066099230855,3.93744e-11,17.9,24.799999999999997
-13.3,43.4,526841.5,5.53148242264822,1.679829e-10,17.9,174.39999999999998
-13.3,43.8,526847.7,5.4077263478319,1.882641e-10,17.8,173.60000000000002
-13.3,43.8,526848.0,5.54694436172044,1.656076e-10,17.8,173.60000000000002
-13.3,44.3,526854.6,5.45600614970853,1.800759e-10,17.7,172.7
-13.3,44.3,526855.1,5.6022539653708,1.573825e-10,17.7,172.7
-13.3,44.3,526855.1,5.59592943540237,1.583019e-10,17.7,172.7
-13.3,44.7,526860.6,5.44721452034611,1.815399e-10,17.7,171.89999999999998
-13.3,44.7,526860.8,5.58972628184404,1.592089e-10,17.7,171.89999999999998
-13.3,45.1,526866.8,5.46786142266361,1.781203e-10,17.6,171.0
-13.3,45.2,526867.0,5.60401296393029,1.571277e-10,17.6,171.0
-13.3,45.5,526872.1,5.64022508581389,1.519735e-10,17.5,170.3
-13.3,45.8,526875.5,5.66768023560009,1.481787e-10,17.5,169.8
-13.3,46.1,526879.8,5.72742037987182,1.402458e-10,17.5,169.10000000000002
-13.3,46.3,526882.7,5.75596579060531,1.366066e-10,17.4,168.7
-21.8,39.7,526883.1,7.95845982840124,1.79669e-11,17.4,26.5
-13.3,46.5,526885.7,5.74958486320903,1.374118e-10,17.4,168.2
-13.3,46.7,526888.7,5.82836133398376,1.277949e-10,17.4,167.8
-13.3,46.9,526891.6,5.82115449466547,1.28646e-10,17.3,167.3
-21.8,38.7,526894.0,8.36222250006375,1.2387e-11,17.3,26.799999999999997
-13.3,47.1,526894.2,5.84488677021145,1.258645e-10,17.3,166.89999999999998
-13.3,47.2,526896.6,5.83219684823636,1.273442e-10,17.3,166.5
-13.3,47.4,526899.7,5.816155408741,1.292397e-10,17.2,165.89999999999998
-13.3,47.6,526901.9,5.81826439581936,1.289889e-10,17.2,165.5
-21.8,37.9,526903.8,8.77751890773125,8.4498e-12,17.2,27.199999999999996
-13.3,47.8,526904.5,5.80939346326509,1.300471e-10,17.2,165.0
-13.3,47.9,526907.2,5.81611617934293,1.292443e-10,17.1,164.60000000000002
-13.3,48.1,526909.8,5.7993198233056,1.312593e-10,17.1,164.10000000000002
-21.8,37.0,526914.4,9.54757391604031,4.1574e-12,17.0,27.5
-21.8,36.2,526925.2,10.9678038626263,1.1239e-12,16.9,27.799999999999997
-13.3,49.7,526933.5,6.04074405684316,1.050897e-10,16.8,159.60000000000002
-13.3,49.8,526934.9,5.89288494606098,1.204215e-10,16.8,159.3
-13.3,50.1,526940.0,5.91721712259495,1.177528e-10,16.7,158.3
-13.3,50.3,526943.9,6.07722776712887,1.016171e-10,16.7,157.39999999999998
-13.3,50.5,526946.0,5.93170571454196,1.161918e-10,16.7,157.0
-13.3,50.6,526948.2,6.05957703785676,1.032826e-10,16.6,156.5
-13.3,50.9,526952.6,5.91942739721976,1.175133e-10,16.6,155.60000000000002
-13.3,50.9,526952.8,6.07334819896728,1.019809e-10,16.6,155.5
-13.3,51.2,526958.7,5.91304251758109,1.182064e-10,16.5,154.2
-13.3,51.2,526959.4,6.0902342642986,1.00407e-10,16.5,154.0
-13.3,51.5,526964.6,5.99194963890567,1.099203e-10,16.4,152.8
-13.3,51.5,526964.8,6.14004345429635,9.59048e-11,16.4,152.8
-13.3,51.8,526970.1,6.17410320321843,9.2943e-11,16.4,151.5
-13.3,52.1,526976.0,6.26092646081068,8.58e-11,16.3,150.10000000000002
-13.3,52.3,526978.6,6.27021866488949,8.50688e-11,16.3,149.39999999999998
-13.3,52.4,526981.0,6.26944139740204,8.51297e-11,16.2,148.8
-13.3,52.5,526983.4,6.28811724005805,8.36779e-11,16.2,148.2
-13.3,52.6,526986.1,6.26326588837816,8.56153e-11,16.2,147.60000000000002
-13.3,52.7,526988.9,6.27665858034311,8.45657e-11,16.1,146.8
-13.3,52.8,526990.9,6.28138509102476,8.41984e-11,16.1,146.3
-13.3,52.9,526993.3,6.28098946315709,8.42291e-11,16.1,145.7
-13.3,53.0,526995.5,6.28992881066886,8.35384e-11,16.0,145.10000000000002
-13.3,53.1,526998.6,6.28860696864968,8.36402e-11,16.0,144.3
-13.3,53.6,527011.7,6.23360667345037,8.79863e-11,15.8,140.7
